AccountId,Amount
1nSj6zWDkhMwYvNM2YRvNBhgvUDHNKy799XY6vKvtYG7i97,20.00
1pLyCvbd3FDYZ2fohBANA3ncZane14KJRn5epzVFRnJ7JaG,45.65
1pQHaSsncMXeaw8syQFxN3xAJkaSzWvYfWLgWpU6U7qb5W3,47.50
1ppovSNXB6w7JJk992FddPn7wNeQsHtvLJ4AQBGbU449Yck,107.00
1pvuSxBk3Zi5G45Mi6HQQc6VTYjgeThpKUcNRoY2nu4DX4U,9.39
1q6Gfdmxus3GfVsoLavWmZ9L7QmaiEAdmxcjyxq26fwxoig,8.50
1rwavqXQfsEivKj18MyCHSdY7E4Qm2YVXP5Po1YuTmoczf4,45.60
1s8ydjj5h55CuGaK2V6bFHsRJEu1TaKyDjHhkjUevxTPMMh,50.00
1smvPpmqHZHciodZNrr6KFwjqz7emt9PsXoQghUrK1Xq2wA,18.00
1xHnKFnJTzihf8GuGf16Zwkk5wk7uxJ3G9vvBVHVA6AQvwY,30.00
1xqfKciE4ArGuFdkSPUNxoy3uZrgKvcchW2i97HLPUE4UVq,64.00
1zpAJwFGsV7Tav3ceLM22BSXNdRK3eDBpD4wijVyKNy8aJh,30.00
Total DOTs,"26,023.60"
